name,state,lat,lng,sector_label
Vermont College of Fine Arts,Vermont,44.25521,-72.567616,Private
Vermont Law School,Vermont,43.821406,-72.520919,Private
Vermont Technical College,Vermont,43.939623,-72.604498,Public
Villa Maria College,New York,42.91223,-78.796823,Private
Villanova University,Pennsylvania,40.039388,-75.345457,Private
Vincennes University,Indiana,38.687766,-87.519939,Public
Virginia Beach Theological Seminary,Virginia,36.765993,-76.189475,Private
Virginia Commonwealth University,Virginia,37.54962,-77.452697,Public
Virginia International University,Virginia,38.84905,-77.347751,Private
Virginia Military Institute,Virginia,37.7896,-79.437067,Public
Virginia Polytechnic Institute & State University,Virginia,37.257489,-79.942599,Public
Virginia Polytechnic Institute and State University,Virginia,37.229012,-80.423675,Public
Virginia State University,Virginia,37.234692,-77.419026,Public
Virginia Union University,Virginia,37.562405,-77.450903,Private
Virginia University of Integrative Medicine,Virginia,38.844541,-77.269749,Private
Virginia University of Lynchburg,Virginia,37.395187,-79.151615,Private
Virginia Wesleyan University,Virginia,36.868417,-76.18606,Private
Visible Music College,Tennessee,35.144586,-90.049381,Private
Vista College-Online,Texas,32.95518,-96.768201,For-Profit
Viterbo University,Wisconsin,43.803133,-91.244297,Private
Voorhees College,South Carolina,33.307199,-81.127863,Private
W L Bonner College,South Carolina,34.039816,-81.033046,Private
Wabash College,Indiana,40.037588,-86.906,Private
Wade College,Texas,32.800854,-96.819516,For-Profit
Wagner College,New York,40.615588,-74.092913,Private
Wake Forest University,North Carolina,36.133609,-80.277446,Private
Walden University,Minnesota,44.98125,-93.265738,For-Profit
Waldorf University,Iowa,43.262923,-93.641714,For-Profit
Walla Walla Community College,Washington,46.078557000000004,-118.276505,Public
Walla Walla University,Washington,46.048088,-118.389555,Private
Walsh College,Michigan,42.573888,-83.147197,Private
Walsh University,Ohio,40.873908,-81.369931,Private
Warner Pacific University,Oregon,45.506265,-122.592498,Private
Warner Pacific University Professional and Graduate Studies,Oregon,45.503764,-122.56253,Private
Warner University,Florida,27.825751,-81.599972,Private
Warren Wilson College,North Carolina,35.610328,-82.442619,Private
Wartburg College,Iowa,42.7277,-92.483387,Private
Wartburg Theological Seminary,Iowa,42.485761,-90.691225,Private
Washburn University,Kansas,39.033778,-95.702222,Public
Washington & Jefferson College,Pennsylvania,40.170622,-80.24049,Private
Washington Adventist University,Maryland,38.986349,-77.000608,Private
Washington and Lee University,Virginia,37.788939,-79.443018,Private
Washington College,Maryland,39.217329,-76.06878,Private
Washington State University,Washington,46.730448,-117.158168,Public
Washington University in St Louis,Missouri,38.647929,-90.310604,Private
Watkins College of Art Design & Film,Tennessee,36.194659,-86.805888,Private
Wayland Baptist University,Texas,34.187677,-101.730042,Private
Wayne State College,Nebraska,42.241556,-97.015122,Public
Wayne State University,Michigan,42.358994,-83.068998,Public
Waynesburg University,Pennsylvania,39.899871,-80.186205,Private
Webb Institute,New York,40.884444,-73.644909,Private
Webber International University,Florida,27.838778,-81.532315,Private
Weber State University,Utah,41.192591,-111.944845,Public
Webster University,Missouri,38.588875,-90.345151,Private
Weill Cornell Medical College,New York,40.764738,-73.954839,Private
Welch College,Tennessee,36.36719,-86.549153,Private
Wellesley College,Massachusetts,42.291554,-71.306605,Private
Wells College,New York,42.742943,-76.696028,Private
Wenatchee Valley College,Washington,47.431234,-120.337198,Public
Wentworth Institute of Technology,Massachusetts,42.336632,-71.094983,Private
Wesley Biblical Seminary,Mississippi,32.400142,-90.111379,Private
Wesley College,Delaware,39.163182,-75.527716,Private
Wesley Theological Seminary,District of Columbia,38.939606,-77.08996,Private
Wesleyan College,Georgia,32.876037,-83.715417,Private
Wesleyan University,Connecticut,41.554665,-72.657146,Private
West Chester University of Pennsylvania,Pennsylvania,39.953398,-75.59812,Public
West Coast Ultrasound Institute,California,34.061409,-118.302836,For-Profit
West Coast University-Center for Graduate Studies,California,34.081505,-118.29131,For-Profit
West Coast University-Dallas,Texas,32.82746,-96.873805,For-Profit
West Coast University-Los Angeles,California,34.187134,-118.39941,For-Profit
West Coast University-Miami,Florida,25.81071,-80.347651,For-Profit
West Coast University-Ontario,California,34.066591,-117.590035,For-Profit
West Coast University-Orange County,California,33.81104,-117.911811,For-Profit
West Liberty University,West Virginia,40.164417,-80.602256,Public
West Los Angeles College,California,34.004512,-118.386664,Public
West Texas A & M University,Texas,34.982789,-101.914736,Public
West Virginia School of Osteopathic Medicine,West Virginia,37.804273,-80.43782,Public
West Virginia State University,West Virginia,38.380541,-81.765034,Public
West Virginia University,West Virginia,39.634371,-79.954391,Public
West Virginia University at Parkersburg,West Virginia,39.216379,-81.506192,Public
West Virginia University Hospital Departments of Rad Tech and Nutrition,West Virginia,39.654269,-79.957959,Private
West Virginia University Institute of Technology,West Virginia,37.775924,-81.184072,Public
West Virginia Wesleyan College,West Virginia,38.990661,-80.218969,Private
Westcliff University,California,33.697112,-117.835761,For-Profit
Western Carolina University,North Carolina,35.308979,-83.186258,Public
Western Colorado University,Colorado,38.549936,-106.919132,Public
Western Connecticut State University,Connecticut,41.400365,-73.444264,Public
Western Governors University,Utah,40.68481,-111.869752,Private
Western Illinois University,Illinois,40.468086,-90.686899,Public
Western Kentucky University,Kentucky,36.985035,-86.456828,Public
Western Michigan University,Michigan,42.282194,-85.613759,Public
Western Michigan University Homer Stryker M.D. School of Medicine,Michigan,42.289571,-85.57943,Private
Western Michigan University-Thomas M. Cooley Law School,Michigan,42.731,-84.554429,Private
Western Nevada College,Nevada,39.186158,-119.79036,Public
Western New England University,Massachusetts,42.115017,-72.520466,Private
Western New Mexico University,New Mexico,32.7767,-108.283284,Public
Western Oregon University,Oregon,44.852235,-123.238309,Public
Western Seminary,Oregon,45.512091,-122.606374,Private
Western Technical College,Texas,31.877794,-106.425881,For-Profit
Western Technical College,Texas,31.675953,-106.319269,For-Profit
Western Theological Seminary,Michigan,42.786246,-86.10324,Private
Western University of Health Sciences,California,34.058092,-117.747732,Private
Western Washington University,Washington,48.737812,-122.485734,Public
Westfield State University,Massachusetts,42.132698,-72.796503,Public
Westminster College,Missouri,38.849354,-91.955273,Private
Westminster College,Pennsylvania,41.119272,-80.331017,Private
Westminster College,Utah,40.730779,-111.855757,Private
Westminster Theological Seminary,Pennsylvania,40.09815,-75.176327,Private
Westminster Theological Seminary in California,California,33.121447,-117.046371,Private
Westmont College,California,34.450151,-119.662517,Private
Whatcom Community College,Washington,48.7939,-122.493253,Public
Wheaton College,Illinois,41.870176,-88.099643,Private
Wheaton College,Massachusetts,41.966637,-71.183979,Private
Wheeling University,West Virginia,40.070873,-80.690804,Private
Whitman College,Washington,46.069815,-118.331546,Private
Whittier College,California,33.978773,-118.032299,Private
Whitworth University,Washington,47.753358,-117.416714,Private
Whitworth University-Adult Degree Programs,Washington,47.751642,-117.411568,Private
Wichita State University,Kansas,37.718882,-97.292361,Public
Widener University,Pennsylvania,39.861689,-75.355363,Private
Wilberforce University,Ohio,39.707291,-83.880595,Private
Wiley College,Texas,32.537641,-94.376814,Private
Wilkes University,Pennsylvania,41.244199,-75.890262,Private
Willamette University,Oregon,44.935457,-123.030537,Private
William & Mary,Virginia,37.269489,-76.708214,Public
William Carey University,Mississippi,31.305264,-89.291815,Private
William James College,Massachusetts,42.294995,-71.203256,Private
William Jessup University,California,38.819728,-121.292312,Private
William Jewell College,Missouri,39.247844,-94.413126,Private
William Paterson University of New Jersey,New Jersey,40.945255,-74.200248,Public
William Peace University,North Carolina,35.789139,-78.637697,Private
William Penn University,Iowa,41.310111,-92.647095,Private
William Woods University,Missouri,38.860287,-91.950416,Private
Williams Baptist University,Arkansas,36.125676,-90.940277,Private
Williams College,Massachusetts,42.712725,-73.203132,Private
Williamson Christian College,Tennessee,35.95616,-86.828311,Private
Wilmington College,Ohio,39.444744,-83.818342,Private
Wilmington University,Delaware,39.682299,-75.586998,Private
Wilson College,Pennsylvania,39.949659,-77.650712,Private
Winebrenner Theological Seminary,Ohio,41.052464,-83.650711,Private
Wingate University,North Carolina,34.986064,-80.44305,Private
Winona State University,Minnesota,44.046159,-91.643723,Public
Winston-Salem State University,North Carolina,36.089554,-80.225033,Public
Winthrop University,South Carolina,34.941515,-81.031404,Public
Wisconsin Lutheran College,Wisconsin,43.036943,-88.022718,Private
Wisconsin School of Professional Psychology,Wisconsin,43.10534,-88.026735,Private
Wittenberg University,Ohio,39.934029,-83.815445,Private
Wofford College,South Carolina,34.959411,-81.933568,Private
Women's Institute of Torah Seminary,Maryland,39.361349,-76.699496,Private
Won Institute of Graduate Studies,Pennsylvania,40.09931,-75.154336,Private
Wongu University of Oriental Medicine,Nevada,36.03274,-115.117581,Private
Woodbury University,California,34.208011,-118.341147,Private
Worcester Polytechnic Institute,Massachusetts,42.274853,-71.808339,Private
Worcester State University,Massachusetts,42.267526,-71.844018,Public
World Mission University,California,34.064918,-118.289484,Private
Wright Graduate University for the Realization of Human Potential,Wisconsin,42.767178,-88.591085,Private
Wright State University-Lake Campus,Ohio,40.546074,-84.509194,Public
Wright State University-Main Campus,Ohio,39.780634,-84.064881,Public
Xavier University,Ohio,39.149547,-84.47465,Private
Xavier University of Louisiana,Louisiana,29.964162,-90.107307,Private
Yakima Valley College,Washington,46.586098,-120.528525,Public
Yale University,Connecticut,41.311158,-72.926688,Private
Yeshiva Bais Aharon,New Jersey,40.101002,-74.203094,Private
Yeshiva Chemdas Hatorah,New Jersey,40.063509,-74.229304,Private
Yeshiva College of the Nations Capital,Maryland,39.042404,-77.030566,Private
Yeshiva D'monsey Rabbinical College,New York,41.114173,-74.064721,Private
Yeshiva Derech Chaim,New York,40.636889,-73.979757,Private
Yeshiva Gedola Ohr Yisrael,New York,40.61359,-73.944041,Private
Yeshiva Gedola Tiferes Yaakov Yitzchok,New Jersey,40.056542,-74.223022,Private
Yeshiva Gedola Tiferes Yerachmiel,New Jersey,40.1037,-74.194376,Private
Yeshiva Gedolah Imrei Yosef D'spinka,New York,40.628468,-73.992328,Private
Yeshiva Gedolah Keren Hatorah,New Jersey,40.109281,-74.184418,Private
Yeshiva Gedolah Kesser Torah,New York,41.124819,-74.068553,Private
Yeshiva Gedolah of Cliffwood,New Jersey,40.442213,-74.224235,Private
Yeshiva Gedolah of Greater Detroit,Michigan,42.471924,-83.200754,Private
Yeshiva Gedolah of Woodlake Village,New Jersey,40.099738,-74.169645,Private
Yeshiva Gedolah Shaarei Shmuel,New Jersey,40.091,-74.197596,Private
Yeshiva Gedolah Tiferes Boruch,New Jersey,40.619593,-74.4346,Private
Yeshiva Gedolah Zichron Leyma,New Jersey,40.6992,-74.268351,Private
Yeshiva Karlin Stolin,New York,40.624918,-73.983373,Private
Yeshiva Kollel Tifereth Elizer,New York,40.637096,-73.992171,Private
Yeshiva of Far Rockaway Derech Ayson Rabbinical Seminary,New York,40.60049,-73.743901,Private
Yeshiva of Machzikai Hadas,New York,40.638194,-73.987855,Private
Yeshiva of Nitra Rabbinical College,New York,41.232287,-73.748104,Private
Yeshiva of Ocean,New York,41.732961,-74.501698,Private
Yeshiva of the Telshe Alumni,New York,40.896668,-73.911096,Private
Yeshiva Ohr Elchonon Chabad West Coast Talmudical Seminary,California,34.085465,-118.346613,Private
Yeshiva Ohr Naftoli,New York,41.456984,-74.046291,Private
Yeshiva Shaar Ephraim,New York,41.116935,-74.060858,Private
Yeshiva Shaar Hatorah,New York,40.703795,-73.834252,Private
Yeshiva Shaarei Torah of Rockland,New York,41.12362,-74.090159,Private
Yeshiva Sholom Shachna,New York,40.6275,-73.973431,Private
Yeshiva Toras Chaim,New Jersey,40.098692,-74.182143,Private
Yeshiva University,New York,40.850605,-73.929873,Private
Yeshiva Yesoda Hatorah Vetz Chaim,New York,40.706959,-73.961026,Private
Yeshiva Yesodei Hatorah,New Jersey,40.065908,-74.202016,Private
Yeshiva Zichron Aryeh,New York,40.606105,-73.764423,Private
Yeshivah Gedolah Rabbinical College,Florida,25.782445,-80.141334,Private
Yeshivas Be'er Yitzchok,New Jersey,40.682465,-74.213255,Private
